"","...1","year","quarter_cycle","GDP_growth_qt","DSPIC_change_pct","UNRATE","CPIAUCSL","R_majorvote_pct","D_majorvote_pct","H_incumbent_party_majorvote_pct","CPIAUCSL.ave","days_until_election","support","emonth","party","R_totalvote_pct","D_totalvote_pct","winner_party","R_support","D_support","R_difference","D_difference"
"3016",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,11,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3017",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,11,38,10,"R",44.85,53.39,"D",38,NA,6.85,NA
"3018",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,13,49,10,"D",44.85,53.39,"D",NA,49,NA,4.39
"3019",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,13,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3020",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,16,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3021",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,16,44,10,"R",44.85,53.39,"D",44,NA,0.850000000000001,NA
"3022",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,16,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3023",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,16,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
"3024",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,16,50,10,"D",44.85,53.39,"D",NA,50,NA,3.39
"3025",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,16,40,10,"R",44.85,53.39,"D",40,NA,4.85,NA
"3026",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,20,49,10,"D",44.85,53.39,"D",NA,49,NA,4.39
"3027",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,20,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3028",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,19,51,10,"D",44.85,53.39,"D",NA,51,NA,2.39
"3029",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,19,43,10,"R",44.85,53.39,"D",43,NA,1.85,NA
"3030",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,23,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3031",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,23,44,10,"R",44.85,53.39,"D",44,NA,0.850000000000001,NA
"3032",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,23,50,10,"D",44.85,53.39,"D",NA,50,NA,3.39
"3033",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,23,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
"3034",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,23,46,10,"D",44.85,53.39,"D",NA,46,NA,7.39
"3035",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,23,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
"3036",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,24,49,10,"D",44.85,53.39,"D",NA,49,NA,4.39
"3037",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,24,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3038",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,27,51,10,"D",44.85,53.39,"D",NA,51,NA,2.39
"3039",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,27,40,10,"R",44.85,53.39,"D",40,NA,4.85,NA
"3040",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,29,53,10,"D",44.85,53.39,"D",NA,53,NA,0.390000000000001
"3041",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,29,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3042",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,30,45,10,"D",44.85,53.39,"D",NA,45,NA,8.39
"3043",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,30,44,10,"R",44.85,53.39,"D",44,NA,0.850000000000001,NA
"3044",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,30,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3045",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,30,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
"3046",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,34,50,10,"D",44.85,53.39,"D",NA,50,NA,3.39
"3047",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,34,38,10,"R",44.85,53.39,"D",38,NA,6.85,NA
"3048",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,33,42,10,"D",44.85,53.39,"D",NA,42,NA,11.39
"3049",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,33,36,10,"R",44.85,53.39,"D",36,NA,8.85,NA
"3050",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,33,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
"3051",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,36,50,10,"D",44.85,53.39,"D",NA,50,NA,3.39
"3052",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,36,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3053",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,37,45,10,"D",44.85,53.39,"D",NA,45,NA,8.39
"3054",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,37,45,10,"R",44.85,53.39,"D",45,NA,0.149999999999999,NA
"3055",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,37,45,10,"D",44.85,53.39,"D",NA,45,NA,8.39
"3056",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,37,40,10,"R",44.85,53.39,"D",40,NA,4.85,NA
"3057",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,36,48,10,"D",44.85,53.39,"D",NA,48,NA,5.39
"3058",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,36,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3059",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,40,45,10,"D",44.85,53.39,"D",NA,45,NA,8.39
"3060",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,40,43,10,"R",44.85,53.39,"D",43,NA,1.85,NA
"3061",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,41,50,10,"D",44.85,53.39,"D",NA,50,NA,3.39
"3062",117,2018,5,171.051,1.272478976,4.1,248.816,45.65,54.35,45.65,250.758,41,38,10,"R",44.85,53.39,"D",38,NA,6.85,NA
"3063",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,9,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3064",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,9,52,10,"D",44.85,53.39,"D",NA,52,NA,1.39
"3065",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,9,43,10,"R",44.85,53.39,"D",43,NA,1.85,NA
"3066",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,11,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3067",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,11,38,10,"R",44.85,53.39,"D",38,NA,6.85,NA
"3068",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,13,49,10,"D",44.85,53.39,"D",NA,49,NA,4.39
"3069",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,13,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3070",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,16,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3071",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,16,44,10,"R",44.85,53.39,"D",44,NA,0.850000000000001,NA
"3072",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,16,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3073",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,16,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
"3074",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,16,50,10,"D",44.85,53.39,"D",NA,50,NA,3.39
"3075",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,16,40,10,"R",44.85,53.39,"D",40,NA,4.85,NA
"3076",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,20,49,10,"D",44.85,53.39,"D",NA,49,NA,4.39
"3077",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,20,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3078",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,19,51,10,"D",44.85,53.39,"D",NA,51,NA,2.39
"3079",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,19,43,10,"R",44.85,53.39,"D",43,NA,1.85,NA
"3080",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,23,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3081",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,23,44,10,"R",44.85,53.39,"D",44,NA,0.850000000000001,NA
"3082",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,23,50,10,"D",44.85,53.39,"D",NA,50,NA,3.39
"3083",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,23,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
"3084",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,23,46,10,"D",44.85,53.39,"D",NA,46,NA,7.39
"3085",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,23,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
"3086",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,24,49,10,"D",44.85,53.39,"D",NA,49,NA,4.39
"3087",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,24,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3088",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,27,51,10,"D",44.85,53.39,"D",NA,51,NA,2.39
"3089",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,27,40,10,"R",44.85,53.39,"D",40,NA,4.85,NA
"3090",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,29,53,10,"D",44.85,53.39,"D",NA,53,NA,0.390000000000001
"3091",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,29,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3092",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,30,45,10,"D",44.85,53.39,"D",NA,45,NA,8.39
"3093",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,30,44,10,"R",44.85,53.39,"D",44,NA,0.850000000000001,NA
"3094",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,30,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3095",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,30,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
"3096",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,34,50,10,"D",44.85,53.39,"D",NA,50,NA,3.39
"3097",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,34,38,10,"R",44.85,53.39,"D",38,NA,6.85,NA
"3098",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,33,42,10,"D",44.85,53.39,"D",NA,42,NA,11.39
"3099",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,33,36,10,"R",44.85,53.39,"D",36,NA,8.85,NA
"3100",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,33,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
"3101",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,36,50,10,"D",44.85,53.39,"D",NA,50,NA,3.39
"3102",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,36,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3103",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,37,45,10,"D",44.85,53.39,"D",NA,45,NA,8.39
"3104",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,37,45,10,"R",44.85,53.39,"D",45,NA,0.149999999999999,NA
"3105",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,37,45,10,"D",44.85,53.39,"D",NA,45,NA,8.39
"3106",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,37,40,10,"R",44.85,53.39,"D",40,NA,4.85,NA
"3107",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,36,48,10,"D",44.85,53.39,"D",NA,48,NA,5.39
"3108",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,36,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3109",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,40,45,10,"D",44.85,53.39,"D",NA,45,NA,8.39
"3110",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,40,43,10,"R",44.85,53.39,"D",43,NA,1.85,NA
"3111",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,41,50,10,"D",44.85,53.39,"D",NA,50,NA,3.39
"3112",118,2018,6,123.9,0.882532165,4,249.957,45.65,54.35,45.65,250.758,41,38,10,"R",44.85,53.39,"D",38,NA,6.85,NA
"3113",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,9,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3114",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,9,52,10,"D",44.85,53.39,"D",NA,52,NA,1.39
"3115",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,9,43,10,"R",44.85,53.39,"D",43,NA,1.85,NA
"3116",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,11,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3117",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,11,38,10,"R",44.85,53.39,"D",38,NA,6.85,NA
"3118",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,13,49,10,"D",44.85,53.39,"D",NA,49,NA,4.39
"3119",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,13,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3120",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,16,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3121",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,16,44,10,"R",44.85,53.39,"D",44,NA,0.850000000000001,NA
"3122",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,16,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3123",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,16,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
"3124",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,16,50,10,"D",44.85,53.39,"D",NA,50,NA,3.39
"3125",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,16,40,10,"R",44.85,53.39,"D",40,NA,4.85,NA
"3126",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,20,49,10,"D",44.85,53.39,"D",NA,49,NA,4.39
"3127",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,20,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3128",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,19,51,10,"D",44.85,53.39,"D",NA,51,NA,2.39
"3129",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,19,43,10,"R",44.85,53.39,"D",43,NA,1.85,NA
"3130",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,23,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3131",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,23,44,10,"R",44.85,53.39,"D",44,NA,0.850000000000001,NA
"3132",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,23,50,10,"D",44.85,53.39,"D",NA,50,NA,3.39
"3133",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,23,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
"3134",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,23,46,10,"D",44.85,53.39,"D",NA,46,NA,7.39
"3135",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,23,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
"3136",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,24,49,10,"D",44.85,53.39,"D",NA,49,NA,4.39
"3137",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,24,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3138",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,27,51,10,"D",44.85,53.39,"D",NA,51,NA,2.39
"3139",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,27,40,10,"R",44.85,53.39,"D",40,NA,4.85,NA
"3140",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,29,53,10,"D",44.85,53.39,"D",NA,53,NA,0.390000000000001
"3141",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,29,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3142",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,30,45,10,"D",44.85,53.39,"D",NA,45,NA,8.39
"3143",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,30,44,10,"R",44.85,53.39,"D",44,NA,0.850000000000001,NA
"3144",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,30,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3145",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,30,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
"3146",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,34,50,10,"D",44.85,53.39,"D",NA,50,NA,3.39
"3147",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,34,38,10,"R",44.85,53.39,"D",38,NA,6.85,NA
"3148",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,33,42,10,"D",44.85,53.39,"D",NA,42,NA,11.39
"3149",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,33,36,10,"R",44.85,53.39,"D",36,NA,8.85,NA
"3150",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,33,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
"3151",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,36,50,10,"D",44.85,53.39,"D",NA,50,NA,3.39
"3152",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,36,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3153",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,37,45,10,"D",44.85,53.39,"D",NA,45,NA,8.39
"3154",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,37,45,10,"R",44.85,53.39,"D",45,NA,0.149999999999999,NA
"3155",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,37,45,10,"D",44.85,53.39,"D",NA,45,NA,8.39
"3156",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,37,40,10,"R",44.85,53.39,"D",40,NA,4.85,NA
"3157",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,36,48,10,"D",44.85,53.39,"D",NA,48,NA,5.39
"3158",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,36,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3159",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,40,45,10,"D",44.85,53.39,"D",NA,45,NA,8.39
"3160",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,40,43,10,"R",44.85,53.39,"D",43,NA,1.85,NA
"3161",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,41,50,10,"D",44.85,53.39,"D",NA,50,NA,3.39
"3162",119,2018,7,97.972,0.819920626,3.8,251.482,45.65,54.35,45.65,250.758,41,38,10,"R",44.85,53.39,"D",38,NA,6.85,NA
"3163",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,9,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3164",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,9,52,10,"D",44.85,53.39,"D",NA,52,NA,1.39
"3165",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,9,43,10,"R",44.85,53.39,"D",43,NA,1.85,NA
"3166",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,11,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3167",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,11,38,10,"R",44.85,53.39,"D",38,NA,6.85,NA
"3168",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,13,49,10,"D",44.85,53.39,"D",NA,49,NA,4.39
"3169",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,13,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3170",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,16,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3171",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,16,44,10,"R",44.85,53.39,"D",44,NA,0.850000000000001,NA
"3172",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,16,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3173",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,16,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
"3174",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,16,50,10,"D",44.85,53.39,"D",NA,50,NA,3.39
"3175",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,16,40,10,"R",44.85,53.39,"D",40,NA,4.85,NA
"3176",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,20,49,10,"D",44.85,53.39,"D",NA,49,NA,4.39
"3177",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,20,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3178",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,19,51,10,"D",44.85,53.39,"D",NA,51,NA,2.39
"3179",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,19,43,10,"R",44.85,53.39,"D",43,NA,1.85,NA
"3180",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,23,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3181",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,23,44,10,"R",44.85,53.39,"D",44,NA,0.850000000000001,NA
"3182",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,23,50,10,"D",44.85,53.39,"D",NA,50,NA,3.39
"3183",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,23,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
"3184",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,23,46,10,"D",44.85,53.39,"D",NA,46,NA,7.39
"3185",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,23,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
"3186",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,24,49,10,"D",44.85,53.39,"D",NA,49,NA,4.39
"3187",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,24,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3188",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,27,51,10,"D",44.85,53.39,"D",NA,51,NA,2.39
"3189",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,27,40,10,"R",44.85,53.39,"D",40,NA,4.85,NA
"3190",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,29,53,10,"D",44.85,53.39,"D",NA,53,NA,0.390000000000001
"3191",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,29,42,10,"R",44.85,53.39,"D",42,NA,2.85,NA
"3192",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,30,45,10,"D",44.85,53.39,"D",NA,45,NA,8.39
"3193",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,30,44,10,"R",44.85,53.39,"D",44,NA,0.850000000000001,NA
"3194",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,30,47,10,"D",44.85,53.39,"D",NA,47,NA,6.39
"3195",120,2018,8,61.568,0.681127528,3.8,252.777,45.65,54.35,45.65,250.758,30,41,10,"R",44.85,53.39,"D",41,NA,3.85,NA
